[INFO] [launch]: All log files can be found below /home/pi/.ros/log/2024-11-25-15-07-04-320253-drone-home-6179
[INFO] [launch]: Default logging verbosity is set to INFO
[WARNING] [imu_publisher-2]: there are now at least 2 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [joy_node-3]: there are now at least 3 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [drive_hardware-4]: there are now at least 4 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [controller-5]: there are now at least 5 nodes with the name /drone_home1/sim created within this launch context
[WARNING] [static_transform_publisher-7]: there are now at least 2 nodes with the name /drone_home1/static_transform_publisher created within this launch context
[INFO] [drive_publisher-1]: process started with pid [6186]
[INFO] [imu_publisher-2]: process started with pid [6187]
[INFO] [joy_node-3]: process started with pid [6188]
[INFO] [drive_hardware-4]: process started with pid [6189]
[INFO] [controller-5]: process started with pid [6190]
[INFO] [static_transform_publisher-6]: process started with pid [6191]
[INFO] [static_transform_publisher-7]: process started with pid [6192]
[static_transform_publisher-7] [WARN] [1732565224.503270701] []: Old-style arguments are deprecated; see --help for new-style arguments
[static_transform_publisher-6] [WARN] [1732565224.515925612] []: Old-style arguments are deprecated; see --help for new-style arguments
[static_transform_publisher-7] [INFO] [1732565224.619149212] [drone_home1.static_transform_publisher]: Spinning until stopped - publishing transform
[static_transform_publisher-7] translation: ('0.000000', '0.000000', '0.000000')
[static_transform_publisher-7] rotation: ('0.000000', '0.000000', '0.000000', '1.000000')
[static_transform_publisher-7] from 'map' to 'gps_sensor'
[static_transform_publisher-6] [INFO] [1732565224.626955162] [drone_home1.static_transform_publisher]: Spinning until stopped - publishing transform
[static_transform_publisher-6] translation: ('0.000000', '0.000000', '0.000000')
[static_transform_publisher-6] rotation: ('0.000000', '0.000000', '0.000000', '1.000000')
[static_transform_publisher-6] from 'map' to 'imu_frame'
[drive_hardware-4] /usr/lib/python3/dist-packages/gpiozero/output_devices.py:1509: PWMSoftwareFallback: To reduce servo jitter, use the pigpio pin factory.See https://gpiozero.readthedocs.io/en/stable/api_output.html#servo for more info
[drive_hardware-4]   warnings.warn(PWMSoftwareFallback(
[controller-5] [INFO] [1732565225.732980981] [drone_home1.sim]: Controller running
[imu_publisher-2] [INFO] [1732565227.111332325] [drone_home1.sim]: Calibration status: (False, 'Calibration (sys:0, gyro:0, accel:3, mag:0)')
[controller-5] [INFO] [1732565779.110203053] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.111308926] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.159149962] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.160005674] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.160984633] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.209236042] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.210185203] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.211250093] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.259279083] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.260203280] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.261268910] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.309277288] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.310174150] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.311228168] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.359219860] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.360141020] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.361232614] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.409254215] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.410196080] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.411256376] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.459231938] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.460143356] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.461215598] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.509257478] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.510179711] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.511243193] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.559250664] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.560161082] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.561219971] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.609249091] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.610223439] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.611275179] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.659218628] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.660133620] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.661205732] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.709316579] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.710229553] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.711274460] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.759259559] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.760197812] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.761267683] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.809253245] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.810169756] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.811235720] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.859318379] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.860224594] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.861269463] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.909323529] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.910182389] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.911200128] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565779.959358699] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565779.960227763] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565779.961249447] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.009593569] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.010442817] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.011454445] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.059590129] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.060422043] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.061395095] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.109438144] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.110303227] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.111318577] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.159229508] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.160193948] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.161237393] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.209263441] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.210135876] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.211139503] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.259190683] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.260054154] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.261112229] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.309269062] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.310164739] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.311196368] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.359166450] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.360003291] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.360996677] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.409331816] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.410238808] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.411280660] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.459299171] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.460156772] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.461161195] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.509321621] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.510163462] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.511176701] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.559234899] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.560094463] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.561096887] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.609379726] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.610260310] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.611286809] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.659166887] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.660014209] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.661034819] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.709478797] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.710315230] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.711325506] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.759307885] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.760166116] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.761165410] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.809229441] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.810074320] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.811084651] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.859440272] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.860245982] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.861248813] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.909435740] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.910289989] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.911320581] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565780.959632551] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565780.960477022] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565780.961481946] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.009282412] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.010148032] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.011177161] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.059399871] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.060266306] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.061304084] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.109343209] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.110194477] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.111231847] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.159297937] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.160121685] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.161128646] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.209367634] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.210246514] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.211291570] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.259256840] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.260102274] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.261088753] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.309282887] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.310279458] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.311329626] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.359283765] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.360180276] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.361241185] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.409237474] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.410174580] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.411264361] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.459241909] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.460169829] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.461263646] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.509259251] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.510197542] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.511265007] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.559175662] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.560051228] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.561071393] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.609192930] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.610108720] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.611132923] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.659209847] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.660113358] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.661135857] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.709253987] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.710151461] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.711271502] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.759343222] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.760284161] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.761348404] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.809262893] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.810182331] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.811242665] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.859195971] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.860148985] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.861281324] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.909210128] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.910103917] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.911230088] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565781.959252713] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565781.960129593] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565781.961169241] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.009278041] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.010923667] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.011960556] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.059248976] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.060275458] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.061424501] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.109337178] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.110232504] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.111275819] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.159224257] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.160028782] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.161065967] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.209292364] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.210174356] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.211201208] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.259218316] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.260071103] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.261094028] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.309321907] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.310230734] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.311308440] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.359459574] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.360323324] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.361341120] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.409356154] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.410223089] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.411249126] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.459283587] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.460163727] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.461175022] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.509322656] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.510191277] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.511225036] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.559303314] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.560164916] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.561194323] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.609273916] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.610136963] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.611174797] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.659251908] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.660106880] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.661117583] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.709341739] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.710195526] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.711169171] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.759181352] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.760047566] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.761086529] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.809188142] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.809994056] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.810975498] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.859237711] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.860150038] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.861166464] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.909320190] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.910181681] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.911202440] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565782.959389538] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565782.960248085] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565782.961258287] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565783.009492781] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565783.010341050] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565783.011357475] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565783.059367363] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565783.060188722] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565783.061178035] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565783.109500717] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565783.110348041] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565783.111364263] [drone_home1.sim]: Going to 4: 21.86 meters
[controller-5] [INFO] [1732565783.159295313] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -109.95224264036871
[controller-5] [INFO] [1732565783.160103042] [drone_home1.sim]: CurrentDiff: -14.096748236518602
[controller-5] [INFO] [1732565783.161125098] [drone_home1.sim]: Going to 4: 21.80 meters
[controller-5] [INFO] [1732565783.209511395] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -110.12625407112186
[controller-5] [INFO] [1732565783.210354144] [drone_home1.sim]: CurrentDiff: -14.271146727828667
[controller-5] [INFO] [1732565783.211365829] [drone_home1.sim]: Going to 4: 21.80 meters
[controller-5] [INFO] [1732565783.259593135] [drone_home1.sim]: Current Yaw: -95.68159605350355, target = -110.12625407112186
